"id","geom","longitud","latitud","concello_id","ubicacion","km"
83,POINT (-8.647906931587475 42.78594267488084),-8.647906931587475,42.78594267488084,Padrón,49133,20.5
84,POINT (-8.649839068569655 42.78465150328883),-8.649839068569655,42.78465150328883,Padrón,49133,20.75
85,POINT (-8.650526641741276 42.78231061417264),-8.650526641741276,42.78231061417264,Padrón,49133,21.0
86,POINT (-8.651299750472122 42.78013757963907),-8.651299750472122,42.78013757963907,Padrón,49133,21.25
87,POINT (-8.653365116765308 42.77887810339238),-8.653365116765308,42.77887810339238,Padrón,49133,21.5
88,POINT (-8.653633484382242 42.77691092788423),-8.653633484382242,42.77691092788423,Padrón,49133,21.75
89,POINT (-8.654021661286434 42.77452215139455),-8.654021661286434,42.77452215139455,Padrón,49133,22.0
90,POINT (-8.653864701162984 42.77252843492743),-8.653864701162984,42.77252843492743,Padrón,49133,22.25
91,POINT (-8.654325267290806 42.77058107621619),-8.654325267290806,42.77058107621619,Padrón,49133,22.5
92,POINT (-8.653699086273054 42.76931166353079),-8.653699086273054,42.76931166353079,Padrón,49133,22.75
93,POINT (-8.655188062989525 42.76733807228144),-8.655188062989525,42.76733807228144,Padrón,49133,23.0
94,POINT (-8.654211023574435 42.765897066907634),-8.654211023574435,42.765897066907634,Padrón,49133,23.25
95,POINT (-8.654958129464063 42.76453020855622),-8.654958129464063,42.76453020855622,Padrón,49133,23.5
96,POINT (-8.65369703758706 42.76278153435001),-8.65369703758706,42.76278153435001,Padrón,49133,23.75
97,POINT (-8.653493226301205 42.7603524980816),-8.653493226301205,42.7603524980816,Padrón,49133,24.0
98,POINT (-8.6512982250709 42.75988123730158),-8.6512982250709,42.75988123730158,Padrón,49133,24.25
99,POINT (-8.651452098142508 42.75746038362586),-8.651452098142508,42.75746038362586,Padrón,49133,24.5
100,POINT (-8.652122031451205 42.755518252933356),-8.652122031451205,42.755518252933356,Padrón,49133,24.75
101,POINT (-8.65292391085022 42.7534001383866),-8.65292391085022,42.7534001383866,Padrón,49133,25.0
102,POINT (-8.653660317267937 42.7512919931726),-8.653660317267937,42.7512919931726,Padrón,49133,25.25
103,POINT (-8.654522812039945 42.74897536101438),-8.654522812039945,42.74897536101438,Padrón,49133,25.5
104,POINT (-8.652306865302918 42.7486357741364),-8.652306865302918,42.7486357741364,Padrón,49133,25.75
105,POINT (-8.653072895144838 42.74640537291337),-8.653072895144838,42.74640537291337,Padrón,49133,26.0
106,POINT (-8.655188568878158 42.745368862562096),-8.655188568878158,42.745368862562096,Padrón,49133,26.25
107,POINT (-8.65722653495482 42.74415378760218),-8.65722653495482,42.74415378760218,Padrón,49133,26.5
108,POINT (-8.658753673392594 42.742272992074206),-8.658753673392594,42.742272992074206,Padrón,49133,26.75
109,POINT (-8.660128746101917 42.740265222807636),-8.660128746101917,42.740265222807636,Padrón,49133,27.0
110,POINT (-8.661625079278618 42.738909894811925),-8.661625079278618,42.738909894811925,Padrón,49133,27.25
111,POINT (-8.661215608645367 42.731860607208624),-8.661215608645367,42.731860607208624,Dodro,49133,27.5
112,POINT (-8.660958818973366 42.72942172467659),-8.660958818973366,42.72942172467659,Padrón,49133,27.75
113,POINT (-8.661245762802706 42.727068470272684),-8.661245762802706,42.727068470272684,Padrón,49133,28.0
114,POINT (-8.658960258522683 42.72682486617994),-8.658960258522683,42.72682486617994,Padrón,49133,28.25
115,POINT (-8.656969194405317 42.7258564029698),-8.656969194405317,42.7258564029698,Padrón,49133,28.5
116,POINT (-8.654870169569822 42.72547765816694),-8.654870169569822,42.72547765816694,Padrón,49133,28.75
125,POINT (-8.647269144930226 42.71031816299147),-8.647269144930226,42.71031816299147,Pontecesures,49133,31.0
126,POINT (-8.6474566146148 42.707909933799186),-8.6474566146148,42.707909933799186,Pontecesures,49133,31.25
127,POINT (-8.646303479197213 42.70667293568522),-8.646303479197213,42.70667293568522,Pontecesures,49133,31.5
128,POINT (-8.644070039151156 42.70602276023671),-8.644070039151156,42.70602276023671,Valga,71281,31.75
129,POINT (-8.642444605824508 42.7048394315087),-8.642444605824508,42.7048394315087,Valga,71281,32.0
130,POINT (-8.643327455257417 42.42966418679619),-8.643327455257417,42.42966418679619,Pontevedra,71954,32.25
131,POINT (-8.64147077049459 42.42847120066377),-8.64147077049459,42.42847120066377,Pontevedra,71954,32.5
132,POINT (-8.642117453376535 42.7024242467095),-8.642117453376535,42.7024242467095,Valga,71281,32.75
133,POINT (-8.640748871576028 42.70141680351826),-8.640748871576028,42.70141680351826,Valga,71281,33.0
134,POINT (-8.640089732282252 42.69947882382356),-8.640089732282252,42.69947882382356,Valga,71281,33.25
135,POINT (-8.640922050095101 42.69750565740189),-8.640922050095101,42.69750565740189,Valga,71281,33.5
136,POINT (-8.639106539614513 42.69631747982749),-8.639106539614513,42.69631747982749,Valga,71281,33.75
137,POINT (-8.638197114307752 42.69425835414691),-8.638197114307752,42.69425835414691,Valga,71281,34.0
138,POINT (-8.6374159517928 42.69202941225693),-8.6374159517928,42.69202941225693,Valga,71281,34.25
139,POINT (-8.63871064238222 42.6904044020548),-8.63871064238222,42.6904044020548,Valga,71281,34.5
140,POINT (-8.638294238338323 42.68834818142142),-8.638294238338323,42.68834818142142,Valga,71281,34.75
141,POINT (-8.63747144929378 42.686568644522154),-8.63747144929378,42.686568644522154,Valga,71281,35.0
142,POINT (-8.636623109312833 42.68443079650996),-8.636623109312833,42.68443079650996,Valga,71281,35.25
143,POINT (-8.636883515497978 42.68222352624154),-8.636883515497978,42.68222352624154,Valga,71281,35.5
144,POINT (-8.636558183073902 42.680205173386206),-8.636558183073902,42.680205173386206,Valga,71281,35.75
