"id","geom","tipo","nome","enderezo","concello","cp","telefono","longitud","latitud"
22729,POINT (-8.8635207846525 42.4957608913826),vivendas_turisticas,SUSANA LORES PROL,"AV BEIRAMAR Nº 12, PISO 1º",o grove,"36980",,-8.8635207846525,42.4957608913826
22730,POINT (-8.8902022734071 42.4735866329664),vivendas_turisticas,SUSANA LORES PROL,"RÚA ESCALINATA DE LONFIN Nº 14, PISO 2º",o grove,"36980",,-8.8902022734071,42.4735866329664
22732,POINT (-8.8510011767586 42.4869052519045),vivendas_turisticas,TOJAMAR PORTAL 10 2º A,"RÚA DON PEDRO Nº 10 , PISO BLOQUE 10 - 2º LETRA A",o grove,"36991",,-8.8510011767586,42.4869052519045
22736,POINT (-8.8510011767586 42.4869052519045),vivendas_turisticas,URBANIZACION HORTENSIAS,"RÚA DON PEDRO Nº 4, PISO BAIXO LETRA B - ILLA DA TOXA",o grove,"36991",,-8.8510011767586,42.4869052519045
22738,POINT (-8.8510011767586 42.4869052519045),vivendas_turisticas,URBANIZACION OS PINOS,"RÚA DON PEDRO - Nº 3, PISO BAIXO LETRA B - ILLA DA TOXA",o grove,"36991",,-8.8510011767586,42.4869052519045
22740,POINT (-8.9249311551465 42.4590586233798),vivendas_turisticas,URBANIZACION PEDRAS NEGRAS,"RÚA PEDRAS NEGRAS C Nº 3, PISO BLOQUE 13 - BAIXO LETRA D",o grove,"36988",,-8.9249311551465,42.4590586233798
22741,POINT (-8.9221816101908 42.4568982944433),vivendas_turisticas,URBANIZACIÓN RUEIROS I,"RÚA AROUSA Nº 15, PISO 2º LETRA IZQ",o grove,"36991",,-8.9221816101908,42.4568982944433
22742,POINT (-8.9230293651108 42.4563152441757),vivendas_turisticas,URBANIZACION RUEIROS 1,RÚA AROUSA Nº CHALET 1 - ILLA DA TOXA,o grove,"36991",,-8.9230293651108,42.4563152441757
22743,POINT (-8.9221816101908 42.4568982944433),vivendas_turisticas,URBANIZACION RUEIROS 1,"RÚA AROUSA Nº 22º, PISO 3º LETRA B - ILLA DA TOXA",o grove,"36991",,-8.9221816101908,42.4568982944433
22744,POINT (-8.9019216280576 42.4670096496008),vivendas_turisticas,VALTER PODDA,"URBANIZACIÓN PEDRAS NEGRAS Nº 13, PISO 1º LETRA DTA,",o grove,"36988",,-8.9019216280576,42.4670096496008
22745,POINT (-8.8581133041815 42.4900985664251),vivendas_turisticas,VENTANAS AL PUENTE DE LA TOJA,"RÚA CASTELAO Nº 204 BLOQUE A, PISO 2º LETRA D",o grove,"36980",,-8.8581133041815,42.4900985664251
22746,POINT (-8.8654584576378 42.4948999119317),vivendas_turisticas,VIDAL,"RÚA RONS Nº 28 BL. 2, PISO ATICO LETRA A",o grove,,,-8.8654584576378,42.4948999119317
22747,POINT (-8.8902022734071 42.4735866329664),vivendas_turisticas,VIDALINA GARCIA,"RÚA LUIS SEOANE Nº 41, PISO 4º",o grove,"36980",,-8.8902022734071,42.4735866329664
22748,POINT (-8.9285338 42.4515968),vivendas_turisticas,VIDALINA GARCIA,"RÚA PUNTA MIRANDA Nº 3, PISO 1º BL.  B LETRA 2",o grove,"36980",,-8.9285338,42.4515968
22749,POINT (-8.8643883516372 42.4942910178464),vivendas_turisticas,VIDALINA GARCIA,"RÚA LUIS SEONE Nº 4, PISO 2º",o grove,"36980",,-8.8643883516372,42.4942910178464
22750,POINT (-8.8902022734071 42.4735866329664),vivendas_turisticas,VIDALINA GARCIA,"RÚA LUIS SEOANE Nº 41, PISO 1º LETRA A",o grove,"36980",,-8.8902022734071,42.4735866329664
22751,POINT (-8.8605009115837 42.4935645733764),vivendas_turisticas,VIDALINA GARCIA,RÚA LUIS SEOANE Nº 69,o grove,"36980",,-8.8605009115837,42.4935645733764
22752,POINT (-8.9296883642014 42.467350491938),vivendas_turisticas,VILLA ALO,CACHEIRAS Nº 54,o grove,"36980",,-8.9296883642014,42.467350491938
22754,POINT (-8.8605009115837 42.4935645733764),vivendas_turisticas,VILLA ROXITO,"RÚA LUIS SEOANE Nº 68, PISO 2º",o grove,"36980",,-8.8605009115837,42.4935645733764
22755,POINT (-8.8605009115837 42.4935645733764),vivendas_turisticas,VILLA ROXITO,"RÚA RÚA LUIS SEOANE Nº 68, PISO 1º",o grove,"36980",,-8.8605009115837,42.4935645733764
22756,POINT (-8.8605009115837 42.4935645733764),vivendas_turisticas,VILLA ROXITO,"RÚA LUIS SEOANE Nº 68, PISO BAIXO",o grove,"36980",,-8.8605009115837,42.4935645733764
22757,POINT (-8.9075353889443 42.4652204470903),vivendas_turisticas,VILLA VAZQUEZ,BALEA Nº 15,o grove,,,-8.9075353889443,42.4652204470903
22758,POINT (-8.8731874038858 42.4866353528785),vivendas_turisticas,VILLA VERDOSA,OS CAMPOS Nº 1,o grove,"36988",,-8.8731874038858,42.4866353528785
22760,POINT (-8.8902022734071 42.4735866329664),vivendas_turisticas,VILLAVIEJA 4-1º,"RÚA VILLAVIEJA Nº 4, PISO 1º",o grove,"36980",,-8.8902022734071,42.4735866329664
22761,POINT (-8.8902022734071 42.4735866329664),vivendas_turisticas,VIÑA DE MILLAN,RÚA VIÑA DE MILLAN Nº 12,o grove,"36980",,-8.8902022734071,42.4735866329664
22762,POINT (-8.9249796384972 42.4567167024364),vivendas_turisticas,VISTAS A ONS,"RÚA SÁLVORA Nº 1, PISO BLOQUE II - 4º LETRA B",o grove,"36988",,-8.9249796384972,42.4567167024364
22763,POINT (-8.8602773635835 42.4850234785697),vivendas_turisticas,VISTAS AO MAR E ILLA DA TOXA,"RÚA TENINTE DOMINGUEZ Nº 59, PISO 1º",o grove,"36980",,-8.8602773635835,42.4850234785697
22818,POINT (-8.615485 42.1634687),vivendas_turisticas,CASA EN CALLE MALLADOURA,"RÚA MALLADOURA Nº 7, PISO 1º",o porriño,"36400",,-8.615485,42.1634687
22777,POINT (-8.8949463853724 42.4770906574883),vivendas_turisticas,VIVIENDA AREA DE REBOREDO,"REBOREDO Nº 99, PISO 1º",o grove,"36988",,-8.8949463853724,42.4770906574883
22781,POINT (-8.8602612530503 42.485026456634),vivendas_turisticas,VIVIENDA PEREGRINA,AV.TTE DOMINGUEZ Nº 59,o grove,"36980",,-8.8602612530503,42.485026456634
22782,POINT (-8.86546220871 42.4934908874246),vivendas_turisticas,"VIVIENDA SITA EN RUA LUIS ANTONIO MESTRE, 54 2ºA","LUIS ANTONIO MESTRE Nº 54, PISO 2 LETRA A",o grove,"36980",,-8.86546220871,42.4934908874246
22783,POINT (-8.8902022734071 42.4735866329664),vivendas_turisticas,VIVIENDA UNIFAMILIAR,ISLAS CIES Nº 15,o grove,"36988",,-8.8902022734071,42.4735866329664
22784,POINT (-8.9229631498272 42.4571355886592),vivendas_turisticas,VIVIENDA USO TURISTICO,LA LANZADA Nº 70,o grove,"36989",,-8.9229631498272,42.4571355886592
22785,POINT (-8.8453596090543 42.4904581081846),vivendas_turisticas,VIVIENDA USO TURISTICO,"RÚA CONDESA Nº 1, PISO ESCADA 1 - 1ºD - ILLA DA TOXA",o grove,"36991",,-8.8453596090543,42.4904581081846
22786,POINT (-8.9229631498272 42.4571355886592),vivendas_turisticas,VIVIENDA USO TURISTICO - AVDA LANZADA N71,LA LANZADA Nº 71,o grove,"36989",,-8.9229631498272,42.4571355886592
22788,POINT (-8.8659236 42.4939556),vivendas_turisticas,VIVIENDAS CHIC EN O GROVE,RÚA FRANCISCO FRANCO CALVETE Nº 14,o grove,"36980",,-8.8659236,42.4939556
22789,POINT (-8.8683370328853 42.4911795132635),vivendas_turisticas,VIZOCAS HOME,"URBANIZACIÓN AS VIZOCAS Nº 1, PISO 1 LETRA C",o grove,"36989",,-8.8683370328853,42.4911795132635
22790,POINT (-8.8639138684263 42.4830069624293),vivendas_turisticas,XOAN XXIII,XOAN XXIII Nº 60,o grove,"36980",,-8.8639138684263,42.4830069624293
22794,POINT (-8.8650861 42.4963582),vivendas_turisticas,Z-7 Nº 19,URBANIZACIÓN Z - 7 Nº 19,o grove,"36988",,-8.8650861,42.4963582
22795,POINT (-8.621352469131 42.1589386390695),vivendas_turisticas, MI DULCE HOGAR,"RÚA XOGO DA OLA Nº 4, PISO BLOQUE 3 - 2º LETRA O",o porriño,"36400",,-8.621352469131,42.1589386390695
22796,POINT (-8.6093111 42.1784058),vivendas_turisticas,A CAPELA,RÚA CARRACIDO Nº 21,o porriño,"36400",,-8.6093111,42.1784058
22797,POINT (-8.6093111 42.1784058),vivendas_turisticas,A CAPELA CARRACIDO,LG. CARRACIDO Nº 21,o porriño,"36400",,-8.6093111,42.1784058
22800,POINT (-8.6225314515551 42.1626873901742),vivendas_turisticas,ALOJAMIENTOS CENTRAL,"BUENOS AIRES Nº 2, PISO 1 LETRA A",o porriño,"36400",,-8.6225314515551,42.1626873901742
22801,POINT (-8.6225314515551 42.1626873901742),vivendas_turisticas,ALOJAMIENTOS CENTRAL 1B,"AV BUENOS AIRES Nº 2, PISO 1 LETRA B",o porriño,"36400",,-8.6225314515551,42.1626873901742
22802,POINT (-8.6225314515551 42.1626873901742),vivendas_turisticas,ALOJAMIENTOS CENTRAL 1C,"AV BUENOS AIRES Nº 2, PISO 1 LETRA C",o porriño,"36400",,-8.6225314515551,42.1626873901742
22803,POINT (-8.6225314515551 42.1626873901742),vivendas_turisticas,ALOJAMIENTOS CENTRAL 2A,"AV BUENOS AIRES Nº 2, PISO 2 LETRA A",o porriño,"36400",,-8.6225314515551,42.1626873901742
22804,POINT (-8.6225314515551 42.1626873901742),vivendas_turisticas,ALOJAMIENTOS CENTRAL 2B,"AV BUENOS AIRES Nº 2, PISO 2 LETRA B",o porriño,"36400",,-8.6225314515551,42.1626873901742
22805,POINT (-8.6225314515551 42.1626873901742),vivendas_turisticas,ALOJAMIENTOS CENTRAL 2C,"AV BUENOS AIRES Nº 2, PISO 2 LETRA C",o porriño,"36400",,-8.6225314515551,42.1626873901742
22806,POINT (-8.6225314515551 42.1626873901742),vivendas_turisticas,ALOJAMIENTOS CENTRAL 3A,"AV BUENOS AIRES Nº 2, PISO 3 LETRA A",o porriño,"36400",,-8.6225314515551,42.1626873901742
22807,POINT (-8.6225314515551 42.1626873901742),vivendas_turisticas,ALOJAMIENTOS CENTRAL 3B,"AV BUENOS AIRES Nº 2, PISO 3 LETRA B",o porriño,"36400",,-8.6225314515551,42.1626873901742
22808,POINT (-8.6215260868493 42.1626425328899),vivendas_turisticas,APARTAMENTO CENTRO PORRIÑO,"RAMON GONZALEZ Nº 2-4, PISO 1",o porriño,"36400",,-8.6215260868493,42.1626425328899
22809,POINT (-8.6218249972158 42.1636165031626),vivendas_turisticas,APARTAMENTO EN RUA ESTACIÓN,"RÚA ESTACIÓN Nº 16, PISO 2º LETRA B",o porriño,"36400",,-8.6218249972158,42.1636165031626
22823,POINT (-8.5976742943451 42.116536836983),vivendas_turisticas,FERNANDO FERNANDEZ,BARRIO PICOUZO Nº 27,o porriño,"36475",,-8.5976742943451,42.116536836983
22824,POINT (-8.6197021799015 42.1603095889792),vivendas_turisticas,FONTEVELLA,"PIO XII Nº 12, PISO 4 LETRA A",o porriño,"36400",,-8.6197021799015,42.1603095889792
22825,POINT (-8.6191671732163 42.1607768254531),vivendas_turisticas,JONATHAN BACELO SENLLE,"AV DOMINGO BUENO Nº 5, PISO 6º LETRA C",o porriño,"36400",,-8.6191671732163,42.1607768254531
22827,POINT (-8.6150176023702 42.1614629892886),vivendas_turisticas,JULIA,TR. 2º ANTONIO PALACIOS Nº 1,o porriño,"36400",,-8.6150176023702,42.1614629892886
22831,POINT (-8.621026648351 42.1547915386603),vivendas_turisticas,LUGAR HABITACIÓN DE PONTENOVA,LG. PONTENOVA Nº 146,o porriño,"36418",,-8.621026648351,42.1547915386603
22832,POINT (-8.6203208154431 42.1571566854949),vivendas_turisticas,MANUEL RODRIGUEZ,"RÚA MANUEL RODRÍGUEZ Nº 87, PISO 1 LETRA A",o porriño,"36400",,-8.6203208154431,42.1571566854949
22833,POINT (-8.6538438319568 42.1572249460168),vivendas_turisticas,MARÍA TERESA ÁLVAREZ RODRÍGUEZ,"CONTRASTO Nº 58, PISO BAJO",o porriño,"36410",,-8.6538438319568,42.1572249460168
22835,POINT (-8.6608809523387 42.1131053153332),vivendas_turisticas,O LAR DO LUME,"LG. CAEIRO Nº 13, PISO 1º LETRA D - MOSENDE",o porriño,,,-8.6608809523387,42.1131053153332
22836,POINT (-8.6508963624897 42.1548486817949),vivendas_turisticas,O MEIXAL,LG. CONTRASTO Nº 49,o porriño,"36410",,-8.6508963624897,42.1548486817949
22837,POINT (-8.6212392813576 42.1618407405209),vivendas_turisticas,OHANA HOUSE,"RÚA RAMÓN GONZÁLEZ Nº 26, PISO 1 LETRA D",o porriño,"36400",,-8.6212392813576,42.1618407405209
22840,POINT (-8.6199246074245 42.1650063199495),vivendas_turisticas,PISO,"DE GALICIA Nº 46, PISO 6 LETRA B",o porriño,"36400",,-8.6199246074245,42.1650063199495
22846,POINT (-8.6158641 42.1587864),vivendas_turisticas,TRANVIA -5,"TRANVIA Nº 5, PISO 6 LETRA D",o porriño,"36400",,-8.6158641,42.1587864
22849,POINT (-8.6159848974319 42.1614772648857),vivendas_turisticas,VIVIENDA SAN JUAN,"RÚA NAVUXIL Nº 7A, PISO 2 LETRA A",o porriño,"36400",,-8.6159848974319,42.1614772648857
22850,POINT (-8.6192150792024 42.1605285064483),vivendas_turisticas,VIVIENDA SAN JUAN  2B,"DOMINGO BUENO Nº 7A, PISO 2 LETRA B",o porriño,"36400",,-8.6192150792024,42.1605285064483
22851,POINT (-8.6159848974319 42.1614772648857),vivendas_turisticas,VIVIENDA SAN JUAN 7A - 1A,"RÚA NAVUXIL Nº 7A, PISO 1 LETRA A",o porriño,"36400",,-8.6159848974319,42.1614772648857
22852,POINT (-8.6159848974319 42.1614772648857),vivendas_turisticas,VIVIENDA SAN JUAN 7A - 1B,"RÚA NAVUXIL Nº 7A, PISO 1 LETRA B",o porriño,"36400",,-8.6159848974319,42.1614772648857
22853,POINT (-8.6159848974319 42.1614772648857),vivendas_turisticas,VIVIENDA SAN JUAN 7A - 1C,"RÚA NAVUXIL Nº 7A, PISO 1 LETRA C",o porriño,"36400",,-8.6159848974319,42.1614772648857
22854,POINT (-8.6159848974319 42.1614772648857),vivendas_turisticas,VIVIENDA SAN JUAN 7A - 1D,"RÚA NAVUXIL Nº 7A, PISO 1 LETRA D",o porriño,"36400",,-8.6159848974319,42.1614772648857
22855,POINT (-8.6159848974319 42.1614772648857),vivendas_turisticas,VIVIENDA SAN JUAN 7A - 1E,"RÚA NAVUXIL Nº 7A, PISO 1 LETRA E",o porriño,"36400",,-8.6159848974319,42.1614772648857
22856,POINT (-8.6159848974319 42.1614772648857),vivendas_turisticas,VIVIENDA SAN JUAN 7A - 2C,"RÚA NAVUXIL Nº 7A, PISO 2 LETRA C",o porriño,"36400",,-8.6159848974319,42.1614772648857
22857,POINT (-8.6159848974319 42.1614772648857),vivendas_turisticas,VIVIENDA SAN JUAN 7A - 2D,"RÚA NAVUXIL Nº 7A, PISO 2 LETRA D",o porriño,"36400",,-8.6159848974319,42.1614772648857
22882,POINT (-8.8304583434619 41.9362262943926),vivendas_turisticas,EDIFICIO FUNCHEIRO,"RÚA LA LOMBA Nº 1, PISO 2º LETRA C",o rosal,"36770",,-8.8304583434619,41.9362262943926
22883,POINT (-8.8358182787862 41.9350385094381),vivendas_turisticas,EDIFICIO NUEVA COUSO,NOVA COUSO Nº 8 LETRA 2ºD,o rosal,"36770",,-8.8358182787862,41.9350385094381
22884,POINT (-8.8358182787862 41.9350385094381),vivendas_turisticas,EDIFICIO NUEVA COUSO,NOVA COUSO Nº 8 LETRA 2ºF,o rosal,"36770",,-8.8358182787862,41.9350385094381
22886,POINT (-8.8357996 41.9340608),vivendas_turisticas,FINCA RIO MIÑO,COSTA DA ESCOLA Nº 5,o rosal,"36760",,-8.8357996,41.9340608
22888,POINT (-8.8355335813054 41.934339638182),vivendas_turisticas,ISMAEL VICENTE,"RÚA RAMON FRANCO Nº 1, PISO 2º LETRA B",o rosal,"36770",,-8.8355335813054,41.934339638182
22889,POINT (-8.8160955 41.9182656),vivendas_turisticas,JAVIER POZO FIDALGO,"RÚA SANTIAGO RUIZ, SN",o rosal,"36770",,-8.8160955,41.9182656
22890,POINT (-8.7778258998915 41.92466395),vivendas_turisticas,LA CASONA DAS EIRAS,ESTR. DAS EIRAS Nº 10 - CARRIL,o rosal,"36760",,-8.7778258998915,41.92466395
22891,POINT (-8.8273622 41.9327667),vivendas_turisticas,LA HUERTA,CAMINO DE VALDEMINOTOS Nº 19,o rosal,"36770",,-8.8273622,41.9327667
22893,POINT (-8.8823097755669 41.9526782516063),vivendas_turisticas,LOFT PORTECELO,"ESTR. BAIONA Nº 25, PISO 1 LETRA I",o rosal,"36770",,-8.8823097755669,41.9526782516063
22894,POINT (-8.8295028 41.9293665),vivendas_turisticas,LUGAL DA POEXA ,CAMIÑO DA POEXA Nº 1,o rosal,"36770",,-8.8295028,41.9293665
22895,POINT (-8.8337233492836 41.9403603009734),vivendas_turisticas,Mª LUISA NEGREIRA,"ESTR. DA DEPUTACIÓN Nº 2 BL.1, PISO BAIXO LETRA B",o rosal,"36770",,-8.8337233492836,41.9403603009734
22896,POINT (-8.8341913 41.9496532),vivendas_turisticas,Mª VICTORIA SUAREZ,CAMINO DA PADEIRA Nº 10,o rosal,"36770",,-8.8341913,41.9496532
22897,POINT (-8.8845576 41.9494782),vivendas_turisticas,MAR DE LAXE,FORCADAS Nº 69,o rosal,"36770",,-8.8845576,41.9494782
22927,POINT (-8.8604727175748 42.0392528087119),vivendas_turisticas,CASA MAR DE VILADESUSO,CAMINO PORTO SERRALLO Nº 90,oia,"36312",,-8.8604727175748,42.0392528087119
22928,POINT (-8.8828150361515 42.0375691510892),vivendas_turisticas,CASA O SERRALLO - VILADESUSO,O SERRALLO Nº 8,oia,"36036",,-8.8828150361515,42.0375691510892
22929,POINT (-8.8802730216436 42.0368359539679),vivendas_turisticas,CASA OIA,RÚA CASAL - GONDARELAS Nº 23,oia,"36309",,-8.8802730216436,42.0368359539679
22931,POINT (-8.8726291764191 42.0362531523963),vivendas_turisticas,CASA TERESA CAEIRO,RÚA LOUREIRO Nº 28,oia,"36794",,-8.8726291764191,42.0362531523963
22932,POINT (-8.8741280294028 42.0202232255332),vivendas_turisticas,CASA TOÑI,ESTR. GENERAL VILAR PEDORNES Nº 23,oia,,,-8.8741280294028,42.0202232255332
22933,POINT (-8.8840287291481 42.0457019027519),vivendas_turisticas,CASA VANE,LG. O PORTO Nº 2 - MOUGÁS,oia,"36309",,-8.8840287291481,42.0457019027519
22934,POINT (-8.8840287291481 42.0457019027519),vivendas_turisticas,CHALET MOUGAS,O PORTO- MOUGAS Nº 1 LETRA E,oia,"36309",,-8.8840287291481,42.0457019027519
31920,POINT (-8.5563 42.8769),desfibrilador,Estadio de Atletismo (Taquilla entrada),,santiago,,,-8.5563,42.8769
22935,POINT (-8.8174189425568 41.9817137814428),vivendas_turisticas,HOGAR DEL MAR,BARRIO AS MARIÑAS Nº 9,oia,"36309",,-8.8174189425568,41.9817137814428
22936,POINT (-8.132125597817 42.2512475605643),vivendas_turisticas,JAIME MONTERO,PORTO MOUGAS Nº 116 LETRA B,oia,"36309",,-8.132125597817,42.2512475605643
22937,POINT (-8.132125597817 42.2512475605643),vivendas_turisticas,JAIME MONTERO,PORTO MOUGAS Nº 116 LETRA A,oia,"36309",,-8.132125597817,42.2512475605643
22938,POINT (-8.8918500843108 42.0659142660216),vivendas_turisticas,JAIME MONTERO GONZALEZ,RÚA O PORTO Nº 114,oia,"36309",,-8.8918500843108,42.0659142660216
22939,POINT (-8.8741280294028 42.0202232255332),vivendas_turisticas,JOHN WILLS,CAMINO SEIXIÑOS Nº 5,oia,"36992",,-8.8741280294028,42.0202232255332
21240,POINT (-8.7345551538874 42.3432336443265),vivendas_turisticas,MARIA DEL CARMEN,CABODEVILA Nº 12 A,marín,"36912",,-8.7345551538874,42.3432336443265
22940,POINT (-8.876799890699 42.00109317684),vivendas_turisticas,LA CALA - A PILGRIMS INN,"LAUREL Nº 22, PISO BAJO",oia,"36794",,-8.876799890699,42.00109317684
22941,POINT (-8.8822502177587 42.0346199894255),vivendas_turisticas,LORENA GONZALEZ PORTELA,SERRALLO Nº 35,oia,"36309",,-8.8822502177587,42.0346199894255
22942,POINT (-8.8828150361515 42.0375691510892),vivendas_turisticas,MANUEL LOPEZ GONZALEZ,LG. SERRALLO Nº 8,oia,,,-8.8828150361515,42.0375691510892
22943,POINT (-8.8938297599568 42.0772102423945),vivendas_turisticas,MARIA DEL MAR ROMAN SERRALTA,CAMINO ARRALBA - AS MARIÑAS Nº 2B,oia,"36794",,-8.8938297599568,42.0772102423945
22950,POINT (-8.8827505548957 42.0455020988287),vivendas_turisticas,OSCAR GONZALEZ PORTELA,SERRALLO Nº 5,oia,"36309",,-8.8827505548957,42.0455020988287
22979,POINT (-8.6195874085284 42.4372001485194),vivendas_turisticas,A CASA DE ANGELITA,LG. ESCUSA Nº 13,poio,"36995",,-8.6195874085284,42.4372001485194
22981,POINT (-8.6847581834346 42.4325327365142),vivendas_turisticas,A CASA DE MATEU 1,"RÚA BEIRAMAR Nº 58, PISO 1º LETRA C",poio,"36995",,-8.6847581834346,42.4325327365142
22982,POINT (-8.6847581834346 42.4325327365142),vivendas_turisticas,A CASA DE MATEU 2,"RÚA BEIRAMAR Nº 58, PISO 2º LETRA C",poio,"36995",,-8.6847581834346,42.4325327365142
22984,POINT (-8.7068968284987 42.4346193276465),vivendas_turisticas,A CASA DE SAN ROQUE,CAMIÑO DA TORRE Nº 3,poio,"36993",,-8.7068968284987,42.4346193276465
22986,POINT (-8.7068792304839 42.4345704150107),vivendas_turisticas,A CASIÑA COMBARRO,RÚA CAMIÑO REDONDO Nº 4,poio,"36993",,-8.7068792304839,42.4345704150107
22987,POINT (-8.703634011592 42.4353593200948),vivendas_turisticas,A CASIÑA VELLA,TR. DE CASALVITO Nº 11 - COMBARRO,poio,"36993",,-8.703634011592,42.4353593200948
22990,POINT (-8.740745 42.4329724),vivendas_turisticas,A DA PRAIA,"AV DA COSTA Nº 44, PISO 4º LETRA E",poio,"36993",,-8.740745,42.4329724
22991,POINT (-8.6806608 42.4407701),vivendas_turisticas,A FINQUIÑA,CAMINO REAL DO CASAL Nº 9,poio,"36995",,-8.6806608,42.4407701
22993,POINT (-8.7086037452585 42.4325022441009),vivendas_turisticas,A MACEIRA,"RÚA A MACEIRA Nº 2, PISO 4º BL. 2 LETRA E",poio,,,-8.7086037452585,42.4325022441009
22995,POINT (-8.6800166347509 42.4638540297636),vivendas_turisticas,A RAXEIRA DE JOSE,VILARIÑO Nº 67,poio,"36995",,-8.6800166347509,42.4638540297636
22996,POINT (-8.6921884209139 42.4419456),vivendas_turisticas,A RUA 32,A RÚA Nº 32,poio,"36993",,-8.6921884209139,42.4419456
22999,POINT (-8.6596714294834 42.4362898755957),vivendas_turisticas,AGARIMO,"RÚA BENIGNO ESPERÓN Nº 17, PISO BAIXO LETRA A",poio,"36995",,-8.6596714294834,42.4362898755957
23001,POINT (-8.6785884537851 42.4413980464022),vivendas_turisticas,ALBAR,"SAN XOAN Nº 56, PISO 3 LETRA A",poio,"36995",,-8.6785884537851,42.4413980464022
23002,POINT (-8.7280730925177 42.4179758325832),vivendas_turisticas,ALDARA,DE COVELO Nº 31,poio,"36992",,-8.7280730925177,42.4179758325832
2372,POINT (-7.38617 42.25978),albergues_turisticos,VILLACELEIROS,VILLACELEIROS,chandrexa de queixa,"32786","988334044",-7.38617,42.25978
23028,POINT (-8.7343265465254 42.4170962585),vivendas_turisticas,APARTAMENTO SEIS,AV LAÑO Nº 2 LETRA 6,poio,"36992",,-8.7343265465254,42.4170962585
23029,POINT (-8.7343265465254 42.4170962585),vivendas_turisticas,APARTAMENTO TRES,AV LAÑO Nº 2 LETRA 2,poio,"36992",,-8.7343265465254,42.4170962585
23030,POINT (-8.7083469744251 42.4319930308712),vivendas_turisticas,APARTAMENTO TURISTICO JOSEFA - EDIFICIO NACIGAMA,CAMINO REAL Nº 2,poio,"36993",,-8.7083469744251,42.4319930308712
23038,POINT (-8.757990316693 42.4031446061503),vivendas_turisticas,APARTAMENTOS PARK-RAXO,"CAMINO GRANXA Nº 20, PISO A2",poio,"36992",,-8.757990316693,42.4031446061503
23039,POINT (-8.757990316693 42.4031446061503),vivendas_turisticas,APARTAMENTOS PARK-RAXO,"CAMINO GRANXA Nº 20, PISO C4",poio,"36992",,-8.757990316693,42.4031446061503
23040,POINT (-8.757990316693 42.4031446061503),vivendas_turisticas,APARTAMENTOS PARK-RAXO,"CAMINO GRANXA Nº 20, PISO B3",poio,"36992",,-8.757990316693,42.4031446061503
23041,POINT (-8.757990316693 42.4031446061503),vivendas_turisticas,APARTAMENTOS PARK-RAXO,"CAMINO GRANXA Nº 20, PISO A6",poio,"36992",,-8.757990316693,42.4031446061503
23042,POINT (-8.757990316693 42.4031446061503),vivendas_turisticas,APARTAMENTOS PARK-RAXO,"CAMINO GRANXA Nº 20, PISO C6",poio,"36992",,-8.757990316693,42.4031446061503
23043,POINT (-8.757990316693 42.4031446061503),vivendas_turisticas,APARTAMENTOS PARK-RAXO,"CAMINO GRANXA Nº 20, PISO C5",poio,"36992",,-8.757990316693,42.4031446061503
23044,POINT (-8.757990316693 42.4031446061503),vivendas_turisticas,APARTAMENTOS PARK-RAXO,"CAMINO GRANXA Nº 20, PISO B6",poio,"36992",,-8.757990316693,42.4031446061503
23045,POINT (-8.7582403300204 42.4034826478177),vivendas_turisticas,APARTAMENTOS PARK-RAXO,"AV PORTERIA Nº 23-25, PISO 6º",poio,"36992",,-8.7582403300204,42.4034826478177
23046,POINT (-8.757990316693 42.4031446061503),vivendas_turisticas,APARTAMENTOS PARK-RAXO,"CAMINO GRANXA Nº 20, PISO C1",poio,"36992",,-8.757990316693,42.4031446061503
23047,POINT (-8.7582403300204 42.4034826478177),vivendas_turisticas,APARTAMENTOS PARK-RAXO,"AV PORTERIA Nº 23-25, PISO 22º",poio,"36992",,-8.7582403300204,42.4034826478177
23048,POINT (-8.7582403300204 42.4034826478177),vivendas_turisticas,APARTAMENTOS PARK-RAXO,"AV PORTERIA Nº 23-25, PISO 3º",poio,"36992",,-8.7582403300204,42.4034826478177
23049,POINT (-8.7582403300204 42.4034826478177),vivendas_turisticas,APARTAMENTOS PARK-RAXO,"AV PORTERIA Nº 23-25, PISO 21º",poio,"36992",,-8.7582403300204,42.4034826478177
23050,POINT (-8.757990316693 42.4031446061503),vivendas_turisticas,APARTAMENTOS PARK-RAXO,"CAMINO GRANXA Nº 20, PISO A3",poio,"36992",,-8.757990316693,42.4031446061503
2051,POINT (-8.1637375703324 42.926178807706),albergues_turisticos,ALBERGUE SAN FRANCISCO,RÚA CARMEN Nº 7,arzúa,"15810",,-8.1637375703324,42.926178807706
21289,POINT (-8.7410256310246 42.3536569586494),vivendas_turisticas,VILASECA,LG. VILASECA Nº 49 LETRA A,marín,"36912",,-8.7410256310246,42.3536569586494
23051,POINT (-8.7582403300204 42.4034826478177),vivendas_turisticas,APARTAMENTOS PARK-RAXO,"AV PORTERIA Nº 23-25, PISO 7º",poio,"36992",,-8.7582403300204,42.4034826478177
23052,POINT (-8.7582403300204 42.4034826478177),vivendas_turisticas,APARTAMENTOS PARK-RAXO,"AV PORTERIA Nº 23-25, PISO 1º",poio,"36992",,-8.7582403300204,42.4034826478177
23053,POINT (-8.7582403300204 42.4034826478177),vivendas_turisticas,APARTAMENTOS PARK-RAXO,"AV PORTERIA Nº 23-25, PISO 18º",poio,"36992",,-8.7582403300204,42.4034826478177
